author,user_profile_link,text,timestamp,likes,date,time
Lat Lati Lat Lati,https://web.facebook.com/profile.php?id=100079492157275&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjkwNDEyNjYwMzkwMTc3&__tn__=R-R,دزت هزا خفيفة مدينة تارودانت هذا الصباح الله يلطف بنا,Sunday 10 September 2023 at 10:32,0,10 September 2023,10:32
Red Amali,https://web.facebook.com/profile.php?id=100011087071397&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjE1MzQ3MzQwODM3NzcwOA%3D%3D&__tn__=R-R,إنا لله وإنا إليه راجعون,Sunday 10 September 2023 at 10:32,0,10 September 2023,10:32
عتمان بنتي,https://web.facebook.com/profile.php?id=100072810776392&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTA0MzQxNTIyMDM0MDA2NQ%3D%3D&__tn__=R-R,الله,Sunday 10 September 2023 at 10:32,0,10 September 2023,10:32
Kamal Rihani,https://web.facebook.com/kamal.rihani.9619?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTAwNjQxMzUzMzkwMDA2MA%3D%3D&__tn__=R-R,الله اكبر ولله الحمد,Sunday 10 September 2023 at 10:32,0,10 September 2023,10:32
ام محمد,https://web.facebook.com/profile.php?id=100088666783318&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzc0MjAxODA4OTM0ODA1OQ%3D%3D&__tn__=R-R,الله يرحم شهد ا الصحراوين ضحيا درون، وشهدا، المغرب ضحيا زالزال,Sunday 10 September 2023 at 10:31,0,10 September 2023,10:31
Safir Lgharb Sba,https://web.facebook.com/abdelghani.boumekhiet.1?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjUyMzQ2MTE2OTYzNTI3&__tn__=R-R,ربي يرحم الموتي ويشافي المرضي عظم الله اجركم من الجزائر,Sunday 10 September 2023 at 10:30,0,10 September 2023,10:30
Abdou Abdoûx,https://web.facebook.com/profile.php?id=100086951610324&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNTkyODk2NzIxNzIwNTA2MA%3D%3D&__tn__=R-R,قدر الله فعل إنا لله وإنا إليه راجعون,Sunday 10 September 2023 at 10:30,0,10 September 2023,10:30
Said Chalfi,https://web.facebook.com/jone.maykaljakson?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfOTkwMTk1ODA1NjIyNzk2&__tn__=R-R,الله يرحمهم مساكن,Sunday 10 September 2023 at 10:28,0,10 September 2023,10:28
رجيم سهام,https://web.facebook.com/profile.php?id=100033571066286&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODgxODkxMzMzNDg0MjE3&__tn__=R-R,الله يرحمهم يارب العالمين,Sunday 10 September 2023 at 10:27,0,10 September 2023,10:27
Pretty Souma,https://web.facebook.com/pretty.souma.1422409?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTc3MDAxOTEyNjc5MjMzMQ%3D%3D&__tn__=R-R,اللهم كن مع اخوتنا و لا تكن عليهم اللهم اعنهم في مصيبتهم اللهم ارحم موتاهم و اشفي مرضاهم و تلطف بهم فانت العالم بعبادك اللهم لا تفرق شمل المسلمين و اجعل ابتلاءك سبب جمعهم يا رب,Sunday 10 September 2023 at 10:27,0,10 September 2023,10:27
عبدو عبدو,https://web.facebook.com/profile.php?id=100016915425747&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjAwODkyMjQ2MTgxNDA1&__tn__=R-R,""" يا أهلنا في المغرب نحن الجزائريين نحبكم في الله يجمعنا الكتاب و السنة و لا تفرقنا السياسة و لا كرة القدم و لا الأعداء الذين يتربصون بنا الدوائر فانه اذا التقى مسلمان بسيفيهما",Sunday 10 September 2023 at 10:26,2,10 September 2023,10:26
Abdo Errazzaq,https://web.facebook.com/profile.php?id=100034997738629&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjk5NzYyOTU4ODY0MzQw&__tn__=R-R,شكون لي فمراكش حس فشي حاجة ليوم,Sunday 10 September 2023 at 10:25,0,10 September 2023,10:25
Marwa Badawi,https://web.facebook.com/profile.php?id=100070505432975&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODQyNDQwMjUzODExNzM4&__tn__=R-R,الله يرحمهم يارب ويجعل متواهم الجنة,Sunday 10 September 2023 at 10:24,0,10 September 2023,10:24
المهداوي حميد,https://web.facebook.com/bnjaabdelalizahidi?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjUzMzA1MDg2MDE5NzAwNg%3D%3D&__tn__=R-R,الله الرحمهم جميع المسلمين يارب العالمين,Sunday 10 September 2023 at 10:23,0,10 September 2023,10:23
حواء عبدالله,https://web.facebook.com/profile.php?id=100065461244095&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTQ4NzQ4NDUwNTM5NTQ1OQ%3D%3D&__tn__=R-R,*واتساب +22 958 191 775*,Sunday 10 September 2023 at 10:21,0,10 September 2023,10:21
Youness Marssawi,https://web.facebook.com/youness.marssawi?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjU5MjQ5MTcwNDAyMjM1&__tn__=R-R,اناللهوانا اليه راجعون,Sunday 10 September 2023 at 10:12,0,10 September 2023,10:12
Bihiou Fatimazahra,https://web.facebook.com/bihiou.fatimazahra?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTM5Njc5NTM3MTE4ODI4OA%3D%3D&__tn__=R-R,حمدلله على كل حال الله يرحم الجميع,Sunday 10 September 2023 at 10:12,0,10 September 2023,10:12
Naceur Rebbah,https://web.facebook.com/naceur.rebbah.31?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODQzMTcwMDM3MzIzNzQx&__tn__=R-R,اللهم ارحم جميع امواتنا جميعا يا رب,Sunday 10 September 2023 at 10:11,0,10 September 2023,10:11
Ahmed Batat,https://web.facebook.com/ahmed.batat.56?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODIzMDYxOTA5MzY1NDAx&__tn__=R-R,إنا لله وإنا إليه راجعون اللهم ارحمهم واغفر لهم يارب العالمين,Sunday 10 September 2023 at 10:11,0,10 September 2023,10:11
Fediouel Jaouad,https://web.facebook.com/fediouel.jaouad.7?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNzA3Nzk0NjYxMzY2NDM1&__tn__=R-R,الله يرحم جميع امواتنا إنا لله وإنا اليه راجعون,Sunday 10 September 2023 at 10:10,0,10 September 2023,10:10
Saif Total,https://web.facebook.com/saif.toutal?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODYwNzI0NDAyMjc4OTMw&__tn__=R-R,الله يرحمهم,Sunday 10 September 2023 at 10:10,0,10 September 2023,10:10
Ouahman Zahra,https://web.facebook.com/profile.php?id=100008946733508&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjI2OTk1NDE2MjgwNTI1&__tn__=R-R,إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعونَ,Sunday 10 September 2023 at 10:08,0,10 September 2023,10:08
دعاء دودو سام,https://web.facebook.com/oumdoudo.douaa?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTQzMjQ5MjY3MDgxNTQxNw%3D%3D&__tn__=R-R,https://fb.watch/mZgfKTRPQq/?mibextid=Nif5oz,Sunday 10 September 2023 at 10:08,0,10 September 2023,10:08
Salouani Omar,https://web.facebook.com/profile.php?id=100069590662660&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjAxNTU1MTI4NzIzOTQw&__tn__=R-R,الله يرحمهم جميعا,Sunday 10 September 2023 at 10:05,0,10 September 2023,10:05
